UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2022,51,4345925,2172363,2173562,1696928,1646660,270643,304026,26484,25576,138377,154008,5223,5032,34708,38260,1726358,1678915,281666,317425,41185,41588,151930,168652,9227,9275,1782324,1794304,1347072,1309068,255098,286156,14548,14780,134700,150394,3883,3786,27023,30120,1369746,1334193,262859,295898,25324,26839,146477,163080,7166,7312,390039,379258,349856,337592,15545,17870,11936,10796,3677,3614,1340,1246,7685,8140,356612,344722,18807,21527,15861,14749,5453,5572,2061,1963
R,7,2022,52,4275317,2135365,2139952,1672005,1628722,264372,293947,25859,24801,134461,151043,5237,5057,33431,36382,1700249,1659138,274980,306560,40215,40452,147223,164964,9240,9210,1756044,1775685,1332138,1304003,249080,277057,14042,14704,130941,147432,3943,3870,25900,28619,1353750,1327689,256540,286278,24546,26469,141965,159399,7266,7312,379321,364267,339867,324719,15292,16890,11817,10097,3520,3611,1294,1187,7531,7763,346499,331449,18440,20282,15669,13983,5258,5565,1974,1898
R,7,2022,53,4112903,2050307,2062596,1613589,1578979,247857,277228,24741,23761,128228,144092,4791,4801,31101,33735,1639964,1607264,257289,288563,38564,38786,140053,156734,8366,8545,1693000,1717373,1292806,1271233,233594,261157,13887,14109,125018,140726,3622,3645,24073,26503,1313017,1293230,240070,269257,24069,25484,135284,151701,6572,6752,357307,345223,320783,307746,14263,16071,10854,9652,3210,3366,1169,1156,7028,7232,326947,314034,17219,19306,14495,13302,4769,5033,1794,1793
R,7,2022,54,4022705,2001771,2020934,1574503,1544939,247848,278196,23985,23178,121677,137869,4654,4663,29104,32089,1598952,1571591,256620,288930,37218,37673,132700,149795,8038,8509,1654057,1684506,1262461,1244453,233609,262512,13368,14055,118621,134751,3480,3546,22518,25189,1281104,1265104,239625,270172,23220,25119,128161,145056,6313,6765,347714,336428,312042,300486,14239,15684,10617,9123,3056,3118,1174,1117,6586,6900,317848,306487,16995,18758,13998,12554,4539,4739,1725,1744
R,7,2022,55,4034118,1999468,2034650,1584734,1569168,245396,278506,23366,23152,113124,128067,4691,4624,28157,31133,1608412,1595058,253763,289127,36490,37547,123528,139136,8067,8256,1666416,1709043,1285326,1278429,232029,263202,13431,14344,110139,125088,3551,3525,21940,24455,1303535,1298503,237773,270816,23288,25345,119160,134655,6415,6590,333052,325607,299408,290739,13367,15304,9935,8808,2985,2979,1140,1099,6217,6678,304877,296555,15990,18311,13202,12202,4368,4481,1652,1666
R,7,2022,56,4091067,2024731,2066336,1601773,1591771,252680,286807,23719,23418,114148,128993,4577,4558,27834,30789,1624880,1617307,261000,296966,37024,38111,124205,139917,7978,8197,1696368,1745929,1306989,1305734,239054,271795,13798,14693,111304,125945,3518,3571,21705,24191,1324728,1325549,244737,279022,23977,26047,119974,135324,6385,6615,328363,320407,294784,286037,13626,15012,9921,8725,2844,3048,1059,987,6129,6598,300152,291758,16263,17944,13047,12064,4231,4593,1593,1582
R,7,2022,57,4246247,2090425,2155822,1661563,1671575,258454,294855,24104,24265,113392,128828,4724,4766,28188,31533,1685082,1697636,266592,305198,37823,39614,123559,139725,8195,8517,1768253,1837529,1372208,1387230,245235,279968,14476,15730,110555,125867,3692,3761,22087,24973,1390375,1407611,250841,287408,24919,27762,119403,135253,6601,6914,322172,318293,289355,284345,13219,14887,9628,8535,2837,2961,1032,1005,6101,6560,294707,290025,15751,17790,12904,11852,4156,4472,1594,1603
R,7,2022,58,4344195,2135574,2208621,1708113,1723199,256772,293709,23957,24312,114111,131324,4443,4628,28178,31449,1731575,1749183,264747,303491,38077,40052,124112,142260,7924,8394,1827252,1899422,1431451,1447144,243851,279100,14707,15794,111435,128573,3478,3647,22330,25164,1449821,1467634,249400,286156,25716,28362,120129,138066,6407,6830,308322,309199,276662,276055,12921,14609,9250,8518,2676,2751,965,981,5848,6285,281754,281549,15347,17335,12361,11690,3983,4194,1517,1564
R,7,2022,59,4342482,2128402,2214080,1706748,1734659,251744,289279,23503,23905,114468,130669,4258,4493,27681,31075,1729829,1760199,259312,299053,37412,39675,124349,141215,7585,8164,1835835,1917478,1443923,1469830,239690,275595,14678,15726,111868,127866,3356,3580,22320,24881,1462341,1490022,245013,282634,25738,28339,120555,136991,6230,6687,292567,296602,262825,264829,12054,13684,8825,8179,2600,2803,902,913,5361,6194,267488,270177,14299,16419,11674,11336,3794,4224,1355,1477
R,7,2022,60,4353000,2129794,2223206,1721354,1756058,248235,287265,23006,23859,105500,120847,4370,4471,27329,30706,1744236,1781271,255533,296887,36871,39708,115214,131177,7733,8132,1847624,1937014,1467724,1500203,236650,274398,14588,15880,103078,118184,3524,3565,22060,24784,1486019,1520323,241774,281378,25682,28716,111585,127158,6388,6654,282170,286192,253630,255855,11585,12867,8418,7979,2422,2663,846,906,5269,5922,258217,260948,13759,15509,11189,10992,3629,4019,1345,1478
R,7,2022,61,4340009,2117750,2222259,1720353,1762815,243100,283765,22207,23460,101038,118238,4151,4214,26901,29767,1742792,1787236,250223,292783,36133,39191,110531,128199,7390,7752,1852554,1949984,1482206,1519304,232266,271318,14257,16094,98665,115682,3334,3408,21826,24178,1500198,1538901,237306,277950,25460,28908,107009,124335,6082,6395,265196,272275,238147,243511,10834,12447,7950,7366,2373,2556,817,806,5075,5589,242594,248335,12917,14833,10673,10283,3522,3864,1308,1357
R,7,2022,62,4257245,2073442,2183803,1676793,1724198,241364,281897,21977,23059,102911,121214,4100,4156,26297,29279,1698818,1748091,248236,291027,35609,38515,112206,130907,7270,7626,1814915,1918501,1444674,1487081,230633,269760,14224,15839,100633,118721,3307,3360,21444,23740,1462455,1506197,235517,276481,25249,28434,108857,127101,6003,6293,258527,265302,232119,237117,10731,12137,7753,7220,2278,2493,793,796,4853,5539,236363,241894,12719,14546,10360,10081,3349,3806,1267,1333
R,7,2022,63,4170981,2021631,2149350,1645286,1707778,230475,272864,20326,21927,96892,115395,3830,3841,24822,27545,1665989,1730471,236890,281092,33461,36897,105582,124335,6685,6972,1785335,1901902,1432994,1486349,220662,261526,13391,15158,94792,113091,3116,3156,20380,22622,1449872,1504805,225260,267596,24135,27552,102447,120927,5548,5852,236296,247448,212292,221429,9813,11338,6935,6769,2100,2304,714,685,4442,4923,216117,225666,11630,13496,9326,9345,3135,3408,1137,1120
R,7,2022,64,4128688,1994883,2133805,1630370,1704486,220682,262513,19438,21231,96745,115126,3609,3763,24039,26686,1650403,1726330,226879,270560,32266,35864,105079,123740,6397,6745,1774483,1898776,1432473,1494056,211335,251696,13077,14962,94795,113059,2951,3073,19852,21930,1448868,1511830,215798,257667,23681,27060,102217,120580,5325,5630,220400,235029,197897,210430,9347,10817,6361,6269,1950,2067,658,690,4187,4756,201535,214500,11081,12893,8585,8804,2862,3160,1072,1115
R,7,2022,65,4047188,1946638,2100550,1596559,1680733,212127,258703,19064,20458,92407,111336,3515,3564,22966,25756,1615644,1701894,218123,266386,31583,35052,100171,119191,6139,6515,1736951,1873937,1408398,1477756,203318,248261,12703,14426,90565,109345,2911,2923,19056,21226,1424082,1494983,207681,253957,23087,26629,97510,116189,5188,5447,209687,226613,188161,202977,8809,10442,6361,6032,1842,1991,604,641,3910,4530,191562,206911,10442,12429,8496,8423,2661,3002,951,1068
R,7,2022,66,3862354,1845439,2016915,1514405,1613567,198289,245733,17733,19583,90189,109992,3150,3429,21673,24611,1532504,1633706,203842,253066,29502,33513,97438,117633,5685,6170,1649002,1801196,1338214,1420295,190018,235828,11806,14024,88443,107957,2595,2873,17926,20219,1353042,1436663,193989,241210,21540,25664,94898,114601,4789,5200,196437,215719,176191,193272,8271,9905,5927,5559,1746,2035,555,556,3747,4392,179462,197043,9853,11856,7962,7849,2540,3032,896,970
R,7,2022,67,3766096,1791374,1974722,1475323,1585744,188210,235182,16860,18445,87302,108703,2991,3334,20688,23314,1492429,1604768,193537,242125,28325,31504,94182,116015,5430,6014,1605618,1768023,1308089,1399729,180406,226119,11562,13285,85698,106859,2494,2771,17369,19260,1322326,1415212,184328,231273,21237,24219,91862,113290,4617,5086,185756,206699,167234,186015,7804,9063,5298,5160,1604,1844,497,563,3319,4054,170103,189556,9209,10852,7088,7285,2320,2725,813,928
R,7,2022,68,3624895,1714231,1910664,1421816,1543534,173094,222472,15400,17325,82209,102543,2755,3106,18957,21684,1437682,1561187,177878,228891,26182,29839,88314,109048,4828,5628,1545878,1719165,1270047,1370919,165905,214193,10753,12612,80856,100835,2321,2577,15996,18029,1283327,1385410,169392,218975,19952,23185,86328,106573,4153,4779,168353,191499,151769,172615,7189,8279,4647,4713,1353,1708,434,529,2961,3655,154355,175777,8486,9916,6230,6654,1986,2475,675,849
R,7,2022,69,3465628,1630930,1834698,1360008,1490381,158069,206969,14283,16088,78340,97907,2650,2872,17580,20481,1374656,1507157,162359,212884,24243,27954,84067,104128,4657,5216,1476150,1655955,1220397,1328983,151623,199173,10042,11818,77000,96383,2246,2408,14842,17190,1232667,1342886,154748,203660,18547,21934,82126,101863,4000,4461,154780,178743,139611,161398,6446,7796,4241,4270,1340,1524,404,464,2738,3291,141989,164271,7611,9224,5696,6020,1941,2265,657,755
R,7,2022,70,3327116,1559938,1767178,1307791,1440298,146827,196674,13033,15056,73610,93709,2460,2735,16217,18706,1321255,1455642,150838,202001,22386,26127,78770,99203,4397,4894,1416988,1600463,1178479,1289731,140942,189318,9291,11123,72393,92265,2107,2307,13776,15719,1189824,1302463,143928,193340,17295,20623,77039,97112,3799,4176,142950,166715,129312,150567,5885,7356,3742,3933,1217,1444,353,428,2441,2987,131431,153179,6910,8661,5091,5504,1731,2091,598,718
R,7,2022,71,3159661,1470304,1689357,1231564,1373983,140479,191376,12480,14290,68303,89456,2209,2472,15269,17780,1244269,1388493,144252,196626,21467,24893,73004,94542,3983,4513,1335383,1530701,1109397,1230740,134913,184454,9009,10482,67178,88020,1906,2090,12980,14915,1120102,1242743,137718,188450,16745,19574,71392,92463,3487,3857,134921,158656,122167,143243,5566,6922,3471,3808,1125,1436,303,382,2289,2865,124167,145750,6534,8176,4722,5319,1612,2079,496,656
R,7,2022,72,3003225,1392332,1610893,1161417,1306448,132160,180854,11915,13478,69930,90701,2239,2431,14671,16981,1173580,1320224,135798,185858,20609,23469,74436,95738,3950,4436,1266643,1459489,1047646,1169537,126921,174143,8720,10089,68910,89373,1888,2074,12558,14273,1057996,1180979,129687,177939,16209,18672,72951,93778,3419,3833,125689,151404,113771,136911,5239,6711,3195,3389,1020,1328,351,357,2113,2708,115584,139245,6111,7919,4400,4797,1485,1960,531,603
R,7,2022,73,2910429,1344275,1566154,1132387,1284232,120693,167765,11119,12634,64450,83243,2148,2346,13478,15934,1143605,1297328,123903,172348,19166,22249,68564,87696,3746,4135,1229170,1426298,1027979,1157414,116083,161783,8178,9476,63480,82094,1838,2002,11612,13529,1037587,1168437,118511,165282,15221,17863,67162,86012,3242,3568,115105,139856,104408,126818,4610,5982,2941,3158,970,1149,310,344,1866,2405,106018,128891,5392,7066,3945,4386,1402,1684,504,567
R,7,2022,74,2833248,1307408,1525840,1110248,1262859,111470,156531,10308,11836,60728,77203,1907,2152,12747,15259,1120894,1275458,114547,160790,17987,21036,64490,81489,3392,3895,1198907,1392846,1011681,1142131,107129,150957,7670,8936,59860,76070,1631,1837,10936,12915,1020728,1152668,109491,154206,14351,16920,63222,79842,2967,3371,108501,132994,98567,120728,4341,5574,2638,2900,868,1133,276,315,1811,2344,100166,122790,5056,6584,3636,4116,1268,1647,425,524
R,7,2022,75,2968184,1376664,1591520,1188821,1342374,105671,147945,10439,11537,57137,72548,1806,1905,12790,15211,1199585,1355059,108671,152175,18365,20960,60699,76631,3279,3546,1273108,1463662,1094525,1225990,101729,142675,7851,8858,56354,71470,1563,1631,11086,13038,1103814,1236758,104042,145972,14882,17124,59489,75085,2864,3096,103556,127858,94296,116384,3942,5270,2588,2679,783,1078,243,274,1704,2173,95771,118301,4629,6203,3483,3836,1210,1546,415,450
R,7,2022,76,2084065,946932,1137133,803334,940716,78300,114863,7567,8888,46695,59421,1571,1696,9465,11549,811271,950258,80560,118049,13177,15648,49557,62817,2721,3082,863113,1028434,727049,841962,74951,110148,5541,6656,46072,58536,1363,1467,8137,9665,733849,849867,76638,112518,10448,12429,48639,61507,2382,2697,83819,108699,76285,98754,3349,4715,2026,2232,623,885,208,229,1328,1884,77422,100391,3922,5531,2729,3219,918,1310,339,385
R,7,2022,77,1983209,893339,1089870,758936,903106,73698,110063,7016,8398,43369,55809,1320,1563,9000,10931,766489,912150,75807,113063,12402,14831,46003,58992,2478,2878,816643,989869,689068,811893,70755,105959,5214,6376,42733,55002,1135,1345,7738,9294,695504,819519,72348,108236,9920,11974,45095,57800,2170,2512,76696,100001,69868,91213,2943,4104,1802,2022,636,807,185,218,1262,1637,70985,92631,3459,4827,2482,2857,908,1192,308,366
R,7,2022,78,1910820,854039,1056781,731046,884429,67208,101633,6455,7802,40022,51152,1227,1368,8081,10397,737847,893038,69033,104555,11304,14047,42390,54019,2260,2627,785557,963983,668521,799640,64494,97996,4862,5921,39543,50385,1080,1188,7057,8853,674419,806918,65920,100239,9186,11362,41671,52922,2011,2306,68482,92798,62525,84789,2714,3637,1593,1881,479,767,147,180,1024,1544,63428,86120,3113,4316,2118,2685,719,1097,249,321
R,7,2022,79,1908049,846515,1061534,732519,898543,62642,98297,5928,7314,36725,46246,1057,1237,7644,9897,738986,906809,64373,101000,10655,13361,38821,48896,1990,2374,783512,973621,674909,818454,60170,94578,4592,5555,36230,45574,938,1062,6673,8398,680564,825421,61490,96587,8828,10859,38086,47886,1759,2079,63003,87913,57610,80089,2472,3719,1336,1759,495,672,119,175,971,1499,58422,81388,2883,4413,1827,2502,735,1010,231,295
R,7,2022,80,1611599,706126,905473,605998,760056,53656,85429,5191,6371,33702,44046,902,1129,6677,8442,611579,767087,55206,87687,9282,11498,35623,46373,1693,2075,650877,827971,555413,689052,51507,82439,4035,4835,33298,43444,789,946,5835,7255,560265,695045,52724,84179,7678,9346,35021,45504,1492,1800,55249,77502,50585,71004,2149,2990,1156,1536,404,602,113,183,842,1187,51314,72042,2482,3508,1604,2152,602,869,201,275
R,7,2022,81,1424412,615406,809006,526259,676430,47332,78430,4635,5768,30470,39702,843,961,5867,7715,531204,682831,48653,80510,8183,10415,32197,41899,1560,1888,565422,737594,480487,610915,45406,75644,3585,4470,30102,39158,749,817,5093,6590,484760,616356,46404,77238,6733,8531,31645,41087,1387,1635,49984,71412,45772,65515,1926,2786,1050,1298,368,544,94,144,774,1125,46444,66475,2249,3272,1450,1884,552,812,173,253
R,7,2022,82,1282628,545852,736776,464213,613758,42802,72573,4246,5333,28425,37041,773,972,5393,7099,468739,619650,44030,74527,7430,9567,30092,39036,1428,1795,499966,670017,422242,552671,41050,69874,3254,4094,28054,36526,662,799,4704,6053,426186,557653,41991,71367,6068,7783,29553,38282,1252,1524,45886,66759,41971,61087,1752,2699,992,1239,371,515,111,173,689,1046,42553,61997,2039,3160,1362,1784,539,754,176,271
R,7,2022,83,1169080,492614,676466,421456,568021,37155,63803,3545,4711,25182,32763,633,869,4643,6299,425385,573267,38212,65485,6305,8450,26576,34552,1200,1646,451510,615607,383788,512178,35528,61367,2709,3637,24884,32295,551,748,4050,5382,387190,516652,36343,62635,5158,6915,26136,33865,1070,1422,41104,60859,37668,55843,1627,2436,836,1074,298,468,82,121,593,917,38195,56615,1869,2850,1147,1535,440,687,130,224
R,7,2022,84,1069440,442292,627148,378739,526735,32814,59181,3201,4438,22718,30349,576,776,4244,5669,382313,531445,33784,60741,5738,7728,23987,31986,1060,1454,405529,571219,344932,475539,31445,56888,2513,3416,22451,29943,489,633,3699,4800,348030,479498,32187,58073,4769,6280,23594,31372,917,1219,36763,55929,33807,51196,1369,2293,688,1022,267,406,87,143,545,869,34283,51947,1597,2668,969,1448,393,614,143,235
R,7,2022,85,931330,378667,552663,323539,463609,28285,52210,2751,3794,19902,27222,518,693,3672,5135,326686,467911,29122,53592,4895,6766,21047,28715,932,1316,346590,503000,294111,418025,27027,50237,2130,2914,19665,26827,449,582,3208,4415,296849,421692,27660,51299,4050,5527,20697,28156,817,1137,32077,49663,29428,45584,1258,1973,621,880,237,395,69,111,464,720,29837,46219,1462,2293,845,1239,350,559,115,179
R,7,2022,86,836902,334494,502408,285838,421176,25133,47979,2415,3463,17452,24625,434,591,3222,4574,288540,424969,25870,49249,4257,6159,18478,25931,844,1095,305971,457535,259578,379918,24042,46253,1887,2666,17254,24297,381,502,2829,3899,261950,383133,24601,47229,3533,5011,18182,25442,747,950,28523,44873,26260,41258,1091,1726,528,797,198,328,53,89,393,675,26590,41836,1269,2020,724,1148,296,489,97,145
R,7,2022,87,747466,291378,456088,249508,383750,21326,42589,2084,3072,15284,22018,392,528,2784,4131,251855,387156,21967,43698,3670,5457,16151,23232,761,1030,266511,415344,226531,346264,20424,41020,1641,2332,15104,21717,346,444,2465,3567,228604,349183,20939,41888,3074,4444,15881,22794,678,883,24867,40744,22977,37486,902,1569,443,740,180,301,46,84,319,564,23251,37973,1028,1810,596,1013,270,438,83,147
R,7,2022,88,623651,238214,385437,203689,323900,17319,36014,1645,2478,12898,19018,350,456,2313,3571,205648,326901,17850,36994,2940,4488,13652,20126,641,880,217983,351608,184995,292745,16618,34711,1268,1890,12761,18765,301,398,2040,3099,186722,295342,17036,35471,2427,3668,13439,19751,564,774,20231,33829,18694,31155,701,1303,377,588,137,253,49,58,273,472,18926,31559,814,1523,513,820,213,375,77,106
R,7,2022,89,557023,207846,349177,178345,294025,14657,31691,1448,2237,11129,17741,280,383,1987,3100,180038,296593,15110,32522,2543,4002,11796,18670,514,792,190942,319540,162736,266630,14035,30589,1150,1751,11005,17531,247,335,1769,2704,164238,268858,14401,31255,2143,3322,11609,18361,458,704,16904,29637,15609,27395,622,1102,298,486,124,210,33,48,218,396,15800,27735,709,1267,400,680,187,309,56,88
R,7,2022,90,484570,174814,309756,150795,262483,11679,26996,1166,1932,9260,15238,240,332,1674,2775,152215,264805,12065,27766,2083,3503,9822,16028,466,682,160359,283710,137353,238408,11214,26033,905,1501,9161,15057,213,293,1513,2418,138637,240415,11537,26658,1732,2897,9683,15764,423,596,14455,26046,13442,24075,465,963,261,431,99,181,27,39,161,357,13578,24390,528,1108,351,606,139,264,43,86
R,7,2022,91,415163,145182,269981,125718,229769,9259,22561,920,1606,7708,13410,203,287,1374,2348,126882,231714,9573,23226,1689,2939,8169,14097,381,581,133097,247511,114472,208969,8878,21757,714,1229,7639,13272,180,251,1214,2033,115501,210643,9125,22282,1401,2404,8054,13878,337,519,12085,22470,11246,20800,381,804,206,377,69,138,23,36,160,315,11381,21071,448,944,288,535,115,219,44,62
R,7,2022,92,349548,117676,231872,101329,196738,7582,19501,829,1416,6606,11918,172,261,1158,2038,102304,198438,7849,20064,1467,2583,6994,12516,323,508,107844,212691,92190,178929,7256,18850,643,1106,6557,11797,157,227,1041,1782,93067,180410,7479,19286,1217,2155,6911,12328,292,445,9832,19181,9139,17809,326,651,186,310,49,121,15,34,117,256,9237,18028,370,778,250,428,83,188,31,63
R,7,2022,93,279592,90346,189246,77957,160922,5654,15716,615,1029,5089,9669,124,220,907,1690,78709,162318,5871,16203,1144,2004,5371,10140,246,439,82989,174203,71130,146992,5416,15173,488,796,5041,9572,111,195,803,1475,71797,148200,5592,15572,966,1663,5292,9989,216,389,7357,15043,6827,13930,238,543,127,233,48,97,13,25,104,215,6912,14118,279,631,178,341,79,151,30,50
