UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2023,39,4411551,2223839,2187712,1669070,1597935,293144,314282,31419,28951,173262,185913,7359,6709,49585,53922,1712025,1644661,311558,335361,48234,47081,193727,207963,12714,12361,1740806,1747324,1243678,1212542,270394,290888,15888,15983,168409,181484,5270,5015,37167,41412,1275630,1248235,283243,306202,26905,28448,185839,200282,9504,9531,483033,440388,425392,385393,22750,23394,15531,12968,4853,4429,2089,1694,12418,12510,436395,396426,28315,29159,21329,18633,7888,7681,3210,2830
R,7,2023,40,4472605,2252586,2220019,1697006,1625414,295497,318292,32002,29480,170838,185910,7424,6876,49819,54047,1740218,1672068,313789,339335,48998,48071,191304,207771,12824,12570,1763112,1771343,1265332,1233293,272720,293937,16043,16197,166099,181326,5338,5164,37580,41426,1297651,1268827,285518,309194,27390,28955,183531,200015,9635,9716,489474,448676,431674,392121,22777,24355,15959,13283,4739,4584,2086,1712,12239,12621,442567,403241,28271,30141,21608,19116,7773,7756,3189,2854
R,7,2023,41,4460551,2244111,2216440,1695060,1626226,293414,317967,31444,28688,168353,184268,7455,6776,48385,52515,1736956,1671478,311078,338690,48424,47022,187961,205179,12783,12302,1756613,1765999,1265202,1231512,270581,293993,15747,15525,163635,179559,5329,5019,36119,40391,1296196,1266109,282855,309106,26928,28243,180174,197402,9551,9460,487498,450441,429858,394714,22833,23974,15697,13163,4718,4709,2126,1757,12266,12124,440760,405369,28223,29584,21496,18779,7787,7777,3232,2842
R,7,2023,42,4392613,2208359,2184254,1675468,1607354,288605,314511,30458,28408,159187,176368,7207,6323,47434,51290,1716334,1651664,305934,334851,47261,46371,178361,196490,12462,11734,1730898,1741584,1253989,1219509,266643,290773,15112,15638,154457,171793,5121,4662,35576,39209,1284386,1253128,278716,305440,26295,28032,170744,188991,9284,9055,477461,442670,421479,387845,21962,23738,15346,12770,4730,4575,2086,1661,11858,12081,431948,398536,27218,29411,20966,18339,7617,7499,3178,2679
R,7,2023,43,4369992,2195356,2174636,1662557,1595672,292645,319727,30665,28208,156091,173966,7145,6508,46253,50555,1702487,1639200,309520,339735,47609,46240,174455,193733,12310,11921,1714156,1733042,1238114,1208581,270369,296063,15187,15517,151366,169469,4972,4874,34148,38538,1267323,1241468,281901,310446,26351,28041,166721,186244,9070,9227,481200,441594,424443,387091,22276,23664,15478,12691,4725,4497,2173,1634,12105,12017,435164,397732,27619,29289,21258,18199,7734,7489,3240,2694
R,7,2023,44,4188288,2097744,2090544,1592279,1535341,276524,306267,28755,26640,150486,168857,6378,5985,43322,47454,1629637,1576170,292235,324805,44502,43688,167737,187453,11244,10969,1648881,1669562,1195596,1166735,255840,283494,14556,14444,146211,164603,4508,4409,32170,35877,1223052,1197358,266589,296554,24952,26154,160817,180399,8375,8425,448863,420982,396683,368606,20684,22773,14199,12196,4275,4254,1870,1576,11152,11577,406585,378812,25646,28251,19550,17534,6920,7054,2869,2544
R,7,2023,45,4091524,2047099,2044425,1561936,1508578,265392,294557,27707,26409,144618,163694,6129,5645,41317,45542,1597410,1547566,280144,312148,42951,43150,161216,181610,10548,10368,1603588,1626904,1168809,1141928,245510,272697,13942,14329,140438,159359,4393,4193,30496,34398,1194678,1171096,255542,285066,24014,25870,154377,174599,7884,8008,443511,417521,393127,366650,19882,21860,13765,12080,4180,4335,1736,1452,10821,11144,402732,376470,24602,27082,18937,17280,6839,7011,2664,2360
R,7,2023,46,4037052,2014051,2023001,1538130,1492860,259722,291086,27563,25924,143136,163432,5977,5685,39523,44014,1572190,1530425,273721,307872,42468,42339,158772,180785,10312,10395,1579741,1607992,1152811,1127322,240623,269565,14116,14453,138837,159215,4229,4170,29125,33267,1177600,1155445,249984,281363,24097,25873,151942,173862,7638,7934,434310,415009,385319,365538,19099,21521,13447,11471,4299,4217,1748,1515,10398,10747,394590,374980,23737,26509,18371,16466,6830,6923,2674,2461
R,7,2023,47,3896481,1943954,1952527,1482517,1442017,248251,278176,26511,24799,143338,161122,5565,5378,37772,41035,1515061,1476960,261211,293624,40912,40366,158466,177392,9754,9699,1521557,1546583,1107030,1083553,229937,257451,13422,13555,139317,156953,4017,3961,27834,31110,1130735,1109779,238513,268309,23047,24452,152080,170757,7337,7451,422397,405944,375487,358464,18314,20725,13089,11244,4021,4169,1548,1417,9938,9925,384326,367181,22698,25315,17865,15914,6386,6635,2417,2248
R,7,2023,48,3934951,1961182,1973769,1500372,1462502,248926,280279,26107,24878,144704,161555,5695,5130,35378,39425,1530492,1496008,261011,294836,39914,39958,158851,177284,9672,9214,1544980,1572648,1128602,1106584,231633,260853,13291,13746,140750,157584,4154,3827,26550,30054,1150929,1131834,239916,271036,22703,24336,152845,171106,7366,7136,416202,401121,371770,355918,17293,19426,12816,11132,3954,3971,1541,1303,8828,9371,379563,364174,21095,23800,17211,15622,6006,6178,2306,2078
R,7,2023,49,3857002,1920069,1936933,1470022,1436242,242293,274170,25643,24234,142939,159405,5226,5045,33946,37837,1498926,1468215,253750,288080,38989,38931,156572,174448,9056,9059,1519265,1546389,1111141,1088792,226058,255535,13088,13496,139351,155660,3863,3760,25764,29146,1132841,1113127,233923,265456,22375,24022,151096,168635,6988,7024,400804,390544,358881,347450,16235,18635,12555,10738,3588,3745,1363,1285,8182,8691,366085,355088,19827,22624,16614,14909,5476,5813,2068,2035
R,7,2023,50,3904908,1941532,1963376,1486349,1456182,248755,281072,25251,24577,142300,159382,5223,4954,33654,37209,1514927,1487583,259781,294590,38653,39293,155911,174216,8981,8840,1548812,1578262,1134441,1113469,232915,262852,13152,13789,138729,155595,3895,3719,25680,28838,1155997,1137516,240491,272561,22564,24505,150544,168405,6962,6896,392720,385114,351908,342713,15840,18220,12099,10788,3571,3787,1328,1235,7974,8371,358930,350067,19290,22029,16089,14788,5367,5811,2019,1944
R,7,2023,51,4089839,2036991,2052848,1572902,1536633,258082,290583,25807,24606,141429,158760,5181,4952,33590,37314,1601307,1568088,268883,303775,39673,39872,154764,173393,8961,8935,1647220,1671389,1223335,1196697,242531,272705,13749,14089,137796,155146,3870,3693,25939,29059,1244988,1220902,250131,282171,23745,25305,149373,167894,6958,6968,389771,381459,349567,339936,15551,17878,12058,10517,3633,3614,1311,1259,7651,8255,356319,347186,18752,21604,15928,14567,5391,5499,2003,1967
R,7,2023,52,4329946,2161378,2168568,1687903,1642153,268652,302811,26281,25474,138774,154906,5215,5031,34553,38193,1717213,1674360,279628,316198,40892,41443,152277,169530,9203,9258,1773102,1789425,1339622,1304706,253142,284886,14434,14704,135116,151288,3882,3790,26906,30051,1362206,1329780,260864,294603,25147,26724,146851,163959,7153,7304,388276,379143,348281,337447,15510,17925,11847,10770,3658,3618,1333,1241,7647,8142,355007,344580,18764,21595,15745,14719,5426,5571,2050,1954
R,7,2023,53,4257592,2123079,2134513,1662164,1623943,262088,292615,25584,24722,134769,151829,5224,5045,33250,36359,1690258,1654355,272638,305226,39846,40331,147479,165751,9205,9195,1745758,1770351,1324022,1299374,246840,275682,13915,14631,131274,148223,3939,3863,25768,28578,1345528,1323034,254251,284878,24356,26359,142258,160193,7245,7303,377321,364162,338142,324569,15248,16933,11669,10091,3495,3606,1285,1182,7482,7781,344730,331321,18387,20348,15490,13972,5221,5558,1960,1892
R,7,2023,54,4094486,2037774,2056712,1603434,1573790,245575,275967,24475,23680,128563,144775,4780,4785,30947,33715,1629681,1602072,254956,287310,38206,38659,140350,157427,8341,8518,1682347,1711561,1284302,1266185,231319,259833,13765,14027,125376,141415,3620,3634,23965,26467,1304428,1288163,237755,267912,23882,25359,135613,152404,6554,6733,355427,345151,319132,307605,14256,16134,10710,9653,3187,3360,1160,1151,6982,7248,325253,313909,17201,19398,14324,13300,4737,5023,1787,1785
R,7,2023,55,4002437,1988381,2014056,1563793,1539022,245269,276719,23741,23063,121978,138576,4642,4658,28958,32018,1588129,1565622,254004,287440,36878,37502,132962,150486,8007,8492,1642552,1677970,1253417,1238911,231072,260981,13236,13959,118947,135467,3475,3545,22405,25107,1271976,1259500,237051,268607,23020,24972,128457,145756,6292,6750,345829,336086,310376,300111,14197,15738,10505,9104,3031,3109,1167,1113,6553,6911,316153,306122,16953,18833,13858,12530,4505,4730,1715,1742
R,7,2023,56,4011474,1984546,2026928,1572804,1562472,242598,276877,23108,23016,113374,128901,4681,4627,27981,31035,1596341,1588292,250917,287471,36131,37345,123724,139937,8032,8246,1653557,1701993,1275248,1272373,229283,261568,13283,14239,110403,125926,3548,3534,21792,24353,1293340,1292371,234980,269145,23063,25184,119374,135459,6390,6586,330989,324935,297556,290099,13315,15309,9825,8777,2971,2975,1133,1093,6189,6682,303001,295921,15937,18326,13068,12161,4350,4478,1642,1660
R,7,2023,57,4065310,2007902,2057408,1588331,1584166,249606,284953,23441,23268,114314,129753,4569,4564,27641,30704,1611288,1609644,257869,295092,36643,37910,124303,140642,7944,8187,1681829,1737784,1295614,1298853,236013,269950,13644,14590,111491,126720,3519,3582,21548,24089,1313234,1318596,241644,277137,23744,25891,120105,136066,6365,6609,326073,319624,292717,285313,13593,15003,9797,8678,2823,3033,1050,982,6093,6615,298054,291048,16225,17955,12899,12019,4198,4576,1579,1578
R,7,2023,58,4216422,2071240,2145182,1646250,1662796,255013,292669,23824,24083,113473,129434,4712,4775,27968,31425,1669593,1688776,263083,302984,37422,39363,123572,140302,8159,8506,1751611,1827777,1359201,1379236,241844,277789,14302,15616,110653,126489,3689,3773,21922,24874,1377241,1399545,247400,285193,24658,27590,119444,135848,6577,6907,319629,317405,287049,283560,13169,14880,9522,8467,2820,2945,1023,1002,6046,6551,292352,289231,15683,17791,12764,11773,4128,4454,1582,1599
R,7,2023,59,4310614,2114322,2196292,1691101,1713176,252968,291241,23665,24115,114202,131835,4431,4632,27955,31293,1714389,1739037,260871,300975,37657,39765,124138,142729,7885,8375,1808654,1888204,1416827,1438090,240128,276656,14516,15666,111545,129097,3474,3655,22164,25040,1435071,1458485,245623,283668,25426,28165,120189,138556,6383,6821,305668,308088,274274,275086,12840,14585,9149,8449,2657,2738,957,977,5791,6253,279318,280552,15248,17307,12231,11600,3949,4173,1502,1554
R,7,2023,60,4305792,2105429,2200363,1688250,1723554,247659,286538,23194,23708,114629,131136,4244,4495,27453,30932,1711150,1748985,255166,296261,36969,39387,124440,141651,7543,8147,1815627,1905071,1427897,1459870,235708,272903,14483,15594,112054,128347,3351,3585,22134,24772,1446172,1479982,240976,279903,25440,28138,120680,137449,6200,6674,289802,295292,260353,263684,11951,13635,8711,8114,2575,2789,893,910,5319,6160,264978,269003,14190,16358,11529,11249,3760,4202,1343,1473
R,7,2023,61,4312974,2104747,2208227,1701216,1743937,243791,284345,22673,23667,105630,121257,4346,4463,27091,30558,1723912,1769041,251036,293915,36397,39416,115263,131554,7676,8105,1825520,1923361,1450226,1489262,232318,271523,14377,15735,103232,118611,3509,3557,21858,24673,1468362,1509306,237385,278462,25365,28491,111672,127563,6346,6634,279227,284866,250990,254675,11473,12822,8296,7932,2398,2646,837,906,5233,5885,255550,259735,13651,15453,11032,10925,3591,3991,1330,1471
R,7,2023,62,4296811,2091013,2205798,1698870,1749473,238474,280603,21853,23272,101046,118646,4128,4211,26642,29593,1721103,1773759,245523,289565,35635,38898,110459,128558,7333,7729,1828882,1934795,1463466,1507109,227728,268198,14042,15936,98709,116106,3320,3408,21617,24038,1481296,1526602,232704,274779,25134,28667,106985,124722,6040,6377,262131,271003,235404,242364,10746,12405,7811,7336,2337,2540,808,803,5025,5555,239807,247157,12819,14786,10501,10231,3474,3836,1293,1352
R,7,2023,63,4210811,2044859,2165952,1653964,1709853,236435,278427,21622,22868,102739,121570,4070,4148,26029,29086,1675774,1733598,243229,287495,35099,38211,111952,131206,7209,7595,1789467,1902066,1424655,1474016,225794,266349,14003,15674,100493,119093,3287,3356,21235,23578,1442274,1493007,230618,273016,24913,28177,108645,127422,5957,6271,255392,263886,229309,235837,10641,12078,7619,7194,2246,2477,783,792,4794,5508,233500,240591,12611,14479,10186,10034,3307,3784,1252,1324
R,7,2023,64,4121766,1991406,2130360,1621076,1692385,225346,269346,19985,21733,96623,115688,3802,3837,24574,27371,1641581,1714942,231695,277526,32982,36595,105231,124573,6627,6948,1758224,1884472,1411571,1472357,215643,258078,13181,15005,94551,113405,3097,3157,20181,22470,1428290,1490695,220188,264097,23816,27308,102140,121197,5505,5836,233182,245888,209505,220028,9703,11268,6804,6728,2072,2283,705,680,4393,4901,213291,224247,11507,13429,9166,9287,3091,3376,1122,1112
R,7,2023,65,4076998,1963214,2113784,1605027,1688277,215297,258854,19098,21003,96433,115414,3582,3759,23777,26477,1624851,1709958,221425,266841,31775,35514,104680,123962,6340,6717,1745970,1880349,1409969,1479279,206060,248093,12856,14791,94513,113363,2936,3075,19636,21748,1426195,1496912,210463,254008,23338,26787,101862,120822,5287,5611,217244,233435,195058,208998,9237,10761,6242,6212,1920,2051,646,684,4141,4729,198656,213046,10962,12833,8437,8727,2818,3140,1053,1106
R,7,2023,66,3993009,1913891,2079118,1570289,1663529,206650,254749,18743,20197,92026,111555,3482,3564,22701,25524,1589162,1684507,212567,262363,31110,34656,99709,119337,6076,6489,1707343,1854299,1384956,1462152,197935,244359,12495,14246,90211,109581,2888,2929,18858,21032,1400486,1479229,202244,249995,22767,26337,97093,116362,5141,5429,206548,224819,185333,201377,8715,10390,6248,5951,1815,1974,594,635,3843,4492,188676,205278,10323,12368,8343,8319,2616,2975,935,1060
R,7,2023,67,3807066,1812312,1994754,1487552,1595722,192988,241728,17420,19357,89806,110122,3125,3437,21421,24388,1505448,1615686,198465,248989,29040,33159,96983,117699,5632,6149,1618946,1780856,1314133,1404086,184818,231896,11604,13852,88081,108094,2577,2887,17733,20041,1328811,1420320,188735,237224,21223,25389,94475,114683,4747,5188,193366,213898,173419,191636,8170,9832,5816,5505,1725,2028,548,550,3688,4347,176637,195366,9730,11765,7817,7770,2508,3016,885,961
R,7,2023,68,3708627,1757006,1951621,1447295,1567060,182928,231136,16539,18246,86852,108724,2979,3337,20413,23118,1464181,1585931,188175,238015,27847,31183,93644,115985,5387,5995,1574343,1746804,1282855,1382738,175229,222161,11352,13126,85273,106891,2486,2780,17148,19108,1296921,1398108,179090,227266,20899,23964,91363,113283,4583,5078,182663,204817,164440,184322,7699,8975,5187,5120,1579,1833,493,557,3265,4010,167260,187823,9085,10749,6948,7219,2281,2702,804,917
R,7,2023,69,3565028,1678837,1886191,1392833,1523827,167770,218336,15090,17097,81713,102368,2745,3086,18686,21477,1408480,1541321,172475,224688,25714,29480,87734,108818,4791,5584,1513629,1696543,1243890,1352892,160705,210126,10547,12433,80387,100678,2315,2561,15785,17853,1257004,1367252,164138,214852,19621,22894,85787,106368,4126,4740,165208,189648,148943,170935,7065,8210,4543,4664,1326,1690,430,525,2901,3624,151476,174069,8337,9836,6093,6586,1947,2450,665,844
R,7,2023,70,3404652,1595441,1809211,1330565,1469530,153128,202983,14015,15885,77762,97634,2618,2856,17353,20323,1345028,1486183,157352,208856,23843,27648,83424,103810,4598,5178,1443617,1632176,1193615,1309727,146787,195222,9872,11672,76444,96128,2223,2389,14676,17038,1205750,1323513,149874,199662,18275,21694,81518,101566,3957,4419,151824,177035,136950,159803,6341,7761,4143,4213,1318,1506,395,467,2677,3285,139278,162670,7478,9194,5568,5954,1906,2244,641,759
R,7,2023,71,3263824,1523668,1740156,1277325,1417849,142176,192704,12802,14866,72926,93455,2423,2718,16016,18564,1290626,1433080,146126,197992,22030,25839,78035,98915,4339,4863,1383489,1575099,1150537,1268800,136375,185401,9142,10993,71724,92028,2077,2286,13634,15591,1161772,1281430,139324,189386,17055,20409,76330,96842,3754,4141,140179,165057,126788,149049,5801,7303,3660,3873,1202,1427,346,432,2382,2973,128854,151650,6802,8606,4975,5430,1705,2073,585,722
R,7,2023,72,3094183,1433201,1660982,1200419,1350503,135686,187209,12244,14103,67603,89106,2176,2446,15073,17615,1212964,1364884,139400,192407,21104,24606,72258,94146,3928,4464,1301152,1504123,1080846,1208894,130226,180350,8854,10349,66500,87690,1880,2068,12846,14772,1091445,1220788,132997,184301,16498,19352,70684,92094,3447,3817,132049,156859,119573,141609,5460,6859,3390,3754,1103,1416,296,378,2227,2843,121519,144096,6403,8106,4606,5254,1574,2052,481,647
R,7,2023,73,2934599,1353838,1580761,1129142,1281613,127243,176518,11670,13288,69122,90132,2201,2404,14460,16806,1141136,1295252,130823,181469,20235,23168,73569,95124,3886,4388,1231032,1431316,1017971,1146476,122123,169886,8557,9952,68125,88821,1859,2052,12397,14129,1028194,1157807,124849,173637,15947,18442,72120,93189,3370,3795,122806,149445,111171,135137,5120,6632,3113,3336,997,1311,342,352,2063,2677,112942,137445,5974,7832,4288,4726,1449,1935,516,593
R,7,2023,74,2837298,1303672,1533626,1097992,1257135,115838,163358,10877,12439,63596,82593,2107,2328,13262,15773,1109033,1270104,118991,167893,18791,21939,67647,87013,3680,4099,1191418,1395835,996159,1132198,111345,157465,8013,9335,62651,81450,1806,1989,11444,13398,1005632,1143120,113732,160926,14950,17625,66283,85345,3190,3541,112254,137791,101833,124937,4493,5893,2864,3104,945,1143,301,339,1818,2375,103401,126984,5259,6967,3841,4314,1364,1668,490,558
R,7,2023,75,2754372,1263897,1490475,1072999,1233129,106617,152028,10071,11634,59806,76461,1868,2146,12536,15077,1083473,1245583,109639,156232,17615,20710,63514,80707,3329,3869,1158328,1359649,977103,1114356,102392,146549,7504,8792,58961,75339,1601,1836,10767,12777,986016,1124783,104712,149758,14074,16677,62279,79086,2917,3359,105569,130826,95896,118773,4225,5479,2567,2842,845,1122,267,310,1769,2300,97457,120800,4927,6474,3541,4033,1235,1621,412,510
R,7,2023,76,2878060,1326967,1551093,1145580,1307837,100741,143350,10183,11324,56142,71686,1767,1901,12554,14995,1156150,1320346,103680,147512,17957,20609,59643,75718,3214,3518,1226472,1425510,1054089,1193512,96909,138174,7669,8705,55379,70629,1531,1631,10895,12859,1063226,1204136,99181,141420,14572,16853,58462,74199,2806,3075,100495,125583,91491,114325,3832,5176,2514,2619,763,1057,236,270,1659,2136,92924,116210,4499,6092,3385,3756,1181,1519,408,443
R,7,2023,77,2013416,908720,1104696,770442,913315,74343,110941,7354,8708,45792,58664,1533,1681,9256,11387,778206,922726,76551,114080,12839,15360,48592,62025,2658,3046,827593,998187,696610,816561,71093,106322,5399,6528,45186,57793,1332,1456,7973,9527,703277,824357,72745,108655,10204,12204,47702,60735,2331,2665,81127,106509,73832,96754,3250,4619,1955,2180,606,871,201,225,1283,1860,74929,98369,3806,5425,2635,3156,890,1290,327,381
R,7,2023,78,1909705,854068,1055637,725061,874134,69710,106000,6805,8213,42423,55005,1283,1535,8786,10750,732436,883031,71764,108948,12063,14526,44996,58145,2414,2828,780032,957897,657620,784994,66864,101982,5072,6244,41808,54213,1104,1322,7564,9142,663914,792500,68420,104216,9673,11740,44113,56974,2113,2468,74036,97740,67441,89140,2846,4018,1733,1969,615,792,179,213,1222,1608,68522,90531,3344,4732,2390,2786,883,1171,301,360
R,7,2023,79,1831864,812371,1019493,694780,852609,63274,97476,6242,7617,39018,50257,1190,1339,7867,10195,701402,861052,65045,100342,10962,13739,41328,53069,2197,2571,746528,929052,634661,769975,60659,93935,4719,5788,38558,49508,1050,1164,6881,8682,640415,777116,62044,96133,8935,11121,40635,51997,1957,2259,65843,90441,60119,82634,2615,3541,1523,1829,460,749,140,175,986,1513,60987,83936,3001,4209,2027,2618,693,1072,240,312
R,7,2023,80,1820383,800819,1019564,692309,862336,58656,93892,5715,7116,35684,45333,1022,1211,7433,9676,698600,870417,60337,96534,10307,13025,37729,47926,1926,2322,740506,934207,637144,784569,56291,90283,4445,5415,35212,44681,908,1041,6506,8218,642659,791392,57580,92246,8568,10602,37027,46946,1707,2036,60313,85357,55165,77767,2365,3609,1270,1701,472,652,114,170,927,1458,55941,79025,2757,4288,1739,2423,702,980,219,286
R,7,2023,81,1529152,663736,865416,568808,725565,49970,81218,4993,6188,32623,43114,869,1106,6473,8225,574219,732417,51468,83414,8953,11185,34494,45382,1636,2029,611039,790454,520547,656883,47923,78334,3896,4702,32239,42531,761,928,5673,7076,525265,662729,49104,80027,7431,9102,33921,44540,1445,1760,52697,74962,48261,68682,2047,2884,1097,1486,384,583,108,178,800,1149,48954,69688,2364,3387,1522,2083,573,842,191,269
R,7,2023,82,1343429,574372,769057,490282,642112,43834,74250,4445,5583,29343,38683,809,935,5659,7494,495053,648330,45104,76268,7867,10096,31012,40818,1501,1837,526928,700282,446833,579015,42008,71562,3451,4337,28995,38157,719,796,4922,6415,450965,584313,42969,73111,6491,8289,30488,40037,1335,1595,47444,68775,43449,63097,1826,2688,994,1246,348,526,90,139,737,1079,44088,64017,2135,3157,1376,1807,524,781,166,242
R,7,2023,83,1201444,505470,695974,428895,578815,39347,68295,4057,5147,27256,35907,737,938,5178,6872,433239,584520,40522,70184,7115,9247,28863,37839,1366,1734,462221,632032,389335,520317,37695,65702,3124,3959,26907,35410,631,772,4529,5872,393130,525151,38600,67150,5833,7537,28353,37114,1200,1475,43249,63942,39560,58498,1652,2593,933,1188,349,497,106,166,649,1000,40109,59369,1922,3034,1282,1710,510,725,166,259
R,7,2023,84,1086272,452079,634193,385782,531532,33880,59592,3368,4527,24013,31630,602,835,4434,6077,389533,536595,34888,61215,6004,8132,25344,33358,1146,1583,413630,576288,350548,478410,32353,57271,2588,3505,23736,31185,525,720,3880,5197,353809,482734,33133,58495,4935,6668,24933,32702,1025,1371,38449,57905,35234,53122,1527,2321,780,1022,277,445,77,115,554,880,35724,53861,1755,2720,1069,1464,411,656,121,212
R,7,2023,85,985145,401982,583163,343216,488748,29639,54830,3027,4237,21521,29156,543,741,4036,5451,346614,493278,30560,56332,5441,7396,22728,30732,1005,1392,367900,530366,311876,440416,28370,52669,2392,3277,21275,28774,462,606,3525,4624,314831,444229,29076,53813,4542,6032,22363,30155,868,1172,34082,52797,31340,48332,1269,2161,635,960,246,382,81,135,511,827,31783,49049,1484,2519,899,1364,365,577,137,220
R,7,2023,86,849622,340546,509076,289953,425968,25307,47931,2588,3600,18735,26010,488,660,3475,4907,292931,430081,26098,49250,4619,6434,19821,27441,880,1257,311108,462613,262946,383315,24155,46086,2019,2780,18517,25642,425,556,3046,4234,265547,386836,24756,47107,3844,5279,19498,26921,774,1089,29438,46463,27007,42653,1152,1845,569,820,218,368,63,104,429,673,27384,43245,1342,2143,775,1155,323,520,106,168
R,7,2023,87,755502,297455,458047,253189,382906,22238,43612,2256,3272,16336,23354,408,557,3028,4346,255728,386510,22927,44816,3990,5835,17301,24598,794,1036,271563,416453,229348,344667,21250,42016,1778,2533,16157,23049,359,475,2671,3713,231587,347730,21777,42943,3333,4765,17033,24142,702,899,25892,41594,23841,38239,988,1596,478,739,179,305,49,82,357,633,24141,38780,1150,1873,657,1070,268,456,92,137
R,7,2023,88,667067,255854,411213,218118,344893,18636,38298,1932,2882,14200,20746,367,495,2601,3899,220312,348108,19232,39341,3415,5131,15012,21897,713,967,233543,373842,197501,310519,17827,36858,1539,2201,14039,20470,325,418,2312,3376,199445,313283,18308,37676,2883,4198,14768,21491,637,832,22311,37371,20617,34374,809,1440,393,681,161,276,42,77,289,523,20867,34825,924,1665,532,933,244,406,76,135
R,7,2023,89,549182,206205,342977,175413,287120,14938,31988,1512,2303,11876,17801,321,425,2145,3340,177229,289926,15425,32902,2710,4185,12579,18839,595,822,188313,312358,158878,258928,14320,30809,1179,1772,11756,17571,278,373,1902,2905,160488,261366,14709,31521,2258,3439,12389,18493,524,723,17892,30619,16535,28192,618,1179,333,531,120,230,43,52,243,435,16741,28560,716,1381,452,746,190,346,71,99
R,7,2023,90,484258,177544,306714,151497,257163,12478,27782,1324,2061,10159,16480,254,354,1832,2874,153058,259542,12895,28550,2334,3698,10775,17343,471,735,162807,280224,137888,232671,11935,26800,1064,1631,10051,16292,226,312,1643,2518,139282,234746,12277,27420,1985,3093,10612,17065,424,655,14737,26490,13609,24492,543,982,260,430,108,188,28,42,189,356,13776,24796,618,1130,349,605,163,278,47,80
R,7,2023,91,414486,146731,267755,125763,225763,9792,23353,1054,1767,8375,14018,216,304,1531,2550,127062,227895,10145,24061,1892,3212,8889,14745,424,625,134344,244831,114248,204577,9393,22503,831,1390,8291,13858,193,269,1388,2234,115427,206431,9689,23083,1589,2680,8768,14511,385,547,12387,22924,11515,21186,399,850,223,377,84,160,23,35,143,316,11635,21464,456,978,303,532,121,234,39,78
R,7,2023,92,349195,119746,229449,102958,194165,7638,19217,821,1450,6908,12220,180,260,1241,2137,104009,195935,7920,19822,1518,2663,7323,12846,344,530,109567,210004,93485,176168,7319,18516,650,1127,6849,12102,161,229,1103,1862,94421,177704,7543,19000,1276,2201,7223,12658,304,474,10179,19445,9473,17997,319,701,171,323,59,118,19,31,138,275,9588,18231,377,822,242,462,100,188,40,56
